transform_id	configuration_id	carrier_id	mask_id	mask_integer	bank	point_id	primary_status	split_status	q_eigenvalues	h_eigenvalues	split_forward_residual	shear_rank	twist_rank	shear_max_abs	twist_max_abs	metric_twojet_residual	cartan_covariance_residual	determinant_weight_residual	ricci_contraction_residual	scalar_contraction_residual	weyl_trace_max_abs	inverse_roundtrip_residual	metric_determinant	metric_inertia	retained	physical_merit
C04_CROSS_GENERAL_INVERSE	R14_3_M0_B0_P0	R14_3	M0	0	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0881397734556635;1.2699822550248996	-1.2377869120973082;0.84192278279120469	4.476148070676242e-17	0	0	0.0	0.0	1.790459228270497e-16	0.0	7.709207655946345e-16	0.0	0.0	0.0	1.7466647263354526e-16	-1.4401259820376076	1,3,0	YES	NOT_EVALUATED
C04_CROSS_GENERAL_INVERSE	R14_3_M1_B0_P0	R14_3	M1	1	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0881397734556635;1.2699822550248996	-1.2377869120973082;0.84192278279120469	4.476148070676242e-17	2	1	0.016495891595663583	0.036024041282039496	1.790459228270497e-16	4.85722573273506e-17	7.709207655946345e-16	2.6020852139652106e-17	1.3877787807814457e-17	3.469446951953614e-17	1.7466647263354526e-16	-1.4401259820376076	1,3,0	YES	NOT_EVALUATED
C04_CROSS_GENERAL_INVERSE	R14_3_M2_B0_P0	R14_3	M2	2	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0881397734556635;1.2699822550248996	-1.2377869120973082;0.84192278279120469	4.476148070676242e-17	2	1	0.058567798114786386	0.021741913654065827	1.790459228270497e-16	5.551115123125783e-17	7.709207655946345e-16	5.551115123125783e-17	1.1102230246251565e-16	2.949029909160572e-17	1.7466647263354526e-16	-1.4401259820376076	1,3,0	YES	NOT_EVALUATED
C04_CROSS_GENERAL_INVERSE	R14_3_M3_B0_P0	R14_3	M3	3	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0881397734556635;1.2699822550248996	-1.2377869120973082;0.84192278279120469	4.476148070676242e-17	2	1	0.057140061601223854	0.057765954936105327	1.790459228270497e-16	5.551115123125783e-17	7.709207655946345e-16	5.551115123125783e-17	1.1102230246251565e-16	8.326672684688674e-17	1.7466647263354526e-16	-1.4401259820376076	1,3,0	YES	NOT_EVALUATED
C04_CROSS_GENERAL_INVERSE	R14_3_M4_B0_P0	R14_3	M4	4	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0881397734556635;1.2699822550248996	-1.2377869120973082;0.84192278279120469	4.476148070676242e-17	2	1	0.09303329906128734	0.023380634155130576	1.790459228270497e-16	6.938893903907228e-17	7.709207655946345e-16	5.551115123125783e-17	5.551115123125783e-17	3.1075545984197045e-17	1.7466647263354526e-16	-1.4401259820376076	1,3,0	YES	NOT_EVALUATED
C04_CROSS_GENERAL_INVERSE	R14_3_M5_B0_P0	R14_3	M5	5	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0881397734556635;1.2699822550248996	-1.2377869120973082;0.84192278279120469	4.476148070676242e-17	2	1	0.1095291906569509	0.03965807390204619	1.790459228270497e-16	5.551115123125783e-17	7.709207655946345e-16	5.551115123125783e-17	5.551115123125783e-17	7.632783294297951e-17	1.7466647263354526e-16	-1.4401259820376076	1,3,0	YES	NOT_EVALUATED
C04_CROSS_GENERAL_INVERSE	R14_3_M6_B0_P0	R14_3	M6	6	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0881397734556635;1.2699822550248996	-1.2377869120973082;0.84192278279120469	4.476148070676242e-17	2	1	0.1336774690668476	0.012290507117622671	1.790459228270497e-16	5.551115123125783e-17	7.709207655946345e-16	5.551115123125783e-17	2.220446049250313e-16	7.28583859910259e-17	1.7466647263354526e-16	-1.4401259820376076	1,3,0	YES	NOT_EVALUATED
C04_CROSS_GENERAL_INVERSE	R14_3_M7_B0_P0	R14_3	M7	7	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0881397734556635;1.2699822550248996	-1.2377869120973082;0.84192278279120469	4.476148070676242e-17	2	1	0.1501733606625112	0.04831454839966219	1.790459228270497e-16	8.326672684688674e-17	7.709207655946345e-16	5.551115123125783e-17	0.0	1.0061396160665481e-16	1.7466647263354526e-16	-1.4401259820376076	1,3,0	YES	NOT_EVALUATED
C04_CROSS_GENERAL_INVERSE	R14_3_M8_B0_P0	R14_3	M8	8	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0881397734556635;1.2699822550248996	-1.2377869120973082;0.84192278279120469	4.476148070676242e-17	0	0	0.0	0.0	1.790459228270497e-16	0.0	7.709207655946345e-16	0.0	0.0	0.0	1.7466647263354526e-16	-1.4401259820376076	1,3,0	YES	NOT_EVALUATED
C04_CROSS_GENERAL_INVERSE	R14_3_M9_B0_P0	R14_3	M9	9	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0881397734556635;1.2699822550248996	-1.2377869120973082;0.84192278279120469	4.476148070676242e-17	2	1	0.016495891595663583	0.036024041282039496	1.790459228270497e-16	4.85722573273506e-17	7.709207655946345e-16	2.6020852139652106e-17	1.3877787807814457e-17	3.469446951953614e-17	1.7466647263354526e-16	-1.4401259820376076	1,3,0	YES	NOT_EVALUATED
C04_CROSS_GENERAL_INVERSE	R14_3_MA_B0_P0	R14_3	MA	10	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0881397734556635;1.2699822550248996	-1.2377869120973082;0.84192278279120469	4.476148070676242e-17	2	1	0.058567798114786386	0.021741913654065827	1.790459228270497e-16	5.551115123125783e-17	7.709207655946345e-16	5.551115123125783e-17	1.1102230246251565e-16	2.949029909160572e-17	1.7466647263354526e-16	-1.4401259820376076	1,3,0	YES	NOT_EVALUATED
C04_CROSS_GENERAL_INVERSE	R14_3_MB_B0_P0	R14_3	MB	11	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0881397734556635;1.2699822550248996	-1.2377869120973082;0.84192278279120469	4.476148070676242e-17	2	1	0.057140061601223854	0.057765954936105327	1.790459228270497e-16	5.551115123125783e-17	7.709207655946345e-16	5.551115123125783e-17	1.1102230246251565e-16	8.326672684688674e-17	1.7466647263354526e-16	-1.4401259820376076	1,3,0	YES	NOT_EVALUATED
C04_CROSS_GENERAL_INVERSE	R14_3_MC_B0_P0	R14_3	MC	12	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0881397734556635;1.2699822550248996	-1.2377869120973082;0.84192278279120469	4.476148070676242e-17	2	1	0.09303329906128734	0.023380634155130576	1.790459228270497e-16	6.938893903907228e-17	7.709207655946345e-16	5.551115123125783e-17	5.551115123125783e-17	3.1075545984197045e-17	1.7466647263354526e-16	-1.4401259820376076	1,3,0	YES	NOT_EVALUATED
C04_CROSS_GENERAL_INVERSE	R14_3_MD_B0_P0	R14_3	MD	13	B0	P0	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0881397734556635;1.2699822550248996	-1.2377869120973082;0.84192278279120469	4.476148070676242e-17	2	1	0.1095291906569509	0.03965807390204619	1.790459228270497e-16	5.551115123125783e-17	7.709207655946345e-16	5.551115123125783e-17	5.551115123125783e-17	7.632783294297951e-17	1.7466647263354526e-16	-1.4401259820376076	1,3,0	YES	NOT_EVALUATED
