epsilon	twist_a	lambda_R	point_id	sky_axis	phi	tidal_trace	tidal_det	tidal_frobenius	tidal_symmetry_residual	Dsky_cubic_trace	Dsky_cubic_shear	pair_h00_linear	pair_h00_quadratic	phi_pair_linear	pair_screen_leading_norm	pair_screen_rank	mixed_quadratic_residual	null_screen_residual	Dsky_vertex_zero_residual	Dsky_vertex_derivative_residual	Dsky_vertex	selected
-1/5	1/4	2	P01	-e1	-1/10	5.0265605548574763	6.3023342909699229	3.5583201696459601	0.000e+00	-0.83776009247624605	0.028130116267832354	0.22103418361512953	0.15738520855846438	0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P01	+e1	-1/10	0.57547869787254147	0.068550470983917172	0.44053920340560104	0.000e+00	-0.095913116312090249	0.028130116267832354	-0.22103418361512953	0.15738520855846438	-0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P01	-e2	-1/10	1.0338695291824329	-0.45344356453570278	1.4056220446632555	0.000e+00	-0.17231158819707215	0.20009235581193768	0.24428055163203397	0.085136917135408302	0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P01	+e2	-1/10	2.2421211536647188	0.45249259301516864	2.0303009830270171	0.000e+00	-0.37368685894411979	0.21138225300159344	-0.24428055163203397	0.28651218788245586	-0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P01	-e3	-1/10	2.2421211536647188	1.2477779866556615	1.5910849425469045	5.551e-17	-0.37368685894411979	0.02235922662153992	0.24428055163203397	0.28651218788245586	0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P01	+e3	-1/10	1.0338695291824329	-0.98634385091996279	1.7440108672860473	0.000e+00	-0.17231158819707215	0.26389869707932112	-0.24428055163203397	0.085136917135408288	-0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P02	-e1	-1/10	5.0265605548574763	6.3023342909699229	3.5583201696459601	0.000e+00	-0.83776009247624605	0.028130116267832354	-0.22103418361512953	0.15738520855846438	-0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P02	+e1	-1/10	0.57547869787254147	0.068550470983917172	0.44053920340560104	0.000e+00	-0.095913116312090249	0.028130116267832354	0.22103418361512953	0.15738520855846438	0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P02	-e2	-1/10	1.0338695291824329	-0.98634385091996257	1.7440108672860473	0.000e+00	-0.17231158819707215	0.26389869707932112	0.24428055163203397	0.085136917135408302	0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P02	+e2	-1/10	2.2421211536647188	1.2477779866556615	1.5910849425469045	5.551e-17	-0.37368685894411979	0.02235922662153992	-0.24428055163203397	0.28651218788245586	-0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P02	-e3	-1/10	2.2421211536647188	0.45249259301516842	2.0303009830270171	0.000e+00	-0.37368685894411979	0.21138225300159344	0.24428055163203397	0.28651218788245586	0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P02	+e3	-1/10	1.0338695291824329	-0.45344356453570278	1.4056220446632555	0.000e+00	-0.17231158819707215	0.20009235581193768	-0.24428055163203397	0.085136917135408288	-0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P03	-e1	-1/10	5.0265605548574763	6.3023342909699229	3.5583201696459601	0.000e+00	-0.83776009247624605	0.028130116267832354	0.22103418361512953	0.15738520855846438	0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P03	+e1	-1/10	0.57547869787254147	0.068550470983917172	0.44053920340560104	0.000e+00	-0.095913116312090249	0.028130116267832354	-0.22103418361512953	0.15738520855846438	-0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P03	-e2	-1/10	2.2421211536647188	1.2477779866556615	1.5910849425469045	5.551e-17	-0.37368685894411979	0.02235922662153992	0.24428055163203397	0.28651218788245586	0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P03	+e2	-1/10	1.0338695291824329	-0.98634385091996257	1.7440108672860473	0.000e+00	-0.17231158819707215	0.26389869707932112	-0.24428055163203397	0.085136917135408302	-0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P03	-e3	-1/10	2.2421211536647188	0.45249259301516842	2.0303009830270171	0.000e+00	-0.37368685894411979	0.21138225300159344	-0.24428055163203397	0.28651218788245586	-0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P03	+e3	-1/10	1.0338695291824329	-0.45344356453570278	1.4056220446632555	0.000e+00	-0.17231158819707215	0.20009235581193768	0.24428055163203397	0.085136917135408288	0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P04	-e1	-1/10	5.0265605548574763	6.3023342909699229	3.5583201696459601	0.000e+00	-0.83776009247624605	0.028130116267832354	-0.22103418361512953	0.15738520855846438	-0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P04	+e1	-1/10	0.57547869787254147	0.068550470983917172	0.44053920340560104	0.000e+00	-0.095913116312090249	0.028130116267832354	0.22103418361512953	0.15738520855846438	0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P04	-e2	-1/10	2.2421211536647188	0.45249259301516864	2.0303009830270171	0.000e+00	-0.37368685894411979	0.21138225300159344	0.24428055163203397	0.28651218788245586	0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P04	+e2	-1/10	1.0338695291824329	-0.45344356453570278	1.4056220446632555	0.000e+00	-0.17231158819707215	0.20009235581193768	-0.24428055163203397	0.085136917135408302	-0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P04	-e3	-1/10	2.2421211536647188	1.2477779866556615	1.5910849425469045	5.551e-17	-0.37368685894411979	0.02235922662153992	-0.24428055163203397	0.28651218788245586	-0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P04	+e3	-1/10	1.0338695291824329	-0.98634385091996279	1.7440108672860473	0.000e+00	-0.17231158819707215	0.26389869707932112	0.24428055163203397	0.085136917135408288	0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P05	-e1	-1/10	5.0265605548574763	6.3023342909699229	3.5583201696459601	0.000e+00	-0.83776009247624605	0.028130116267832354	0.22103418361512953	0.15738520855846438	0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P05	+e1	-1/10	0.57547869787254147	0.068550470983917172	0.44053920340560104	0.000e+00	-0.095913116312090249	0.028130116267832354	-0.22103418361512953	0.15738520855846438	-0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P05	-e2	-1/10	1.0338695291824329	-0.98634385091996257	1.7440108672860473	0.000e+00	-0.17231158819707215	0.26389869707932112	-0.24428055163203397	0.085136917135408302	-0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P05	+e2	-1/10	2.2421211536647188	1.2477779866556615	1.5910849425469045	5.551e-17	-0.37368685894411979	0.02235922662153992	0.24428055163203397	0.28651218788245586	0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P05	-e3	-1/10	1.0338695291824329	-0.45344356453570278	1.4056220446632555	0.000e+00	-0.17231158819707215	0.20009235581193768	0.24428055163203397	0.085136917135408288	0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P05	+e3	-1/10	2.2421211536647188	0.45249259301516842	2.0303009830270171	0.000e+00	-0.37368685894411979	0.21138225300159344	-0.24428055163203397	0.28651218788245586	-0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P06	-e1	-1/10	5.0265605548574763	6.3023342909699229	3.5583201696459601	0.000e+00	-0.83776009247624605	0.028130116267832354	-0.22103418361512953	0.15738520855846438	-0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P06	+e1	-1/10	0.57547869787254147	0.068550470983917172	0.44053920340560104	0.000e+00	-0.095913116312090249	0.028130116267832354	0.22103418361512953	0.15738520855846438	0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P06	-e2	-1/10	1.0338695291824329	-0.45344356453570278	1.4056220446632555	0.000e+00	-0.17231158819707215	0.20009235581193768	-0.24428055163203397	0.085136917135408302	-0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P06	+e2	-1/10	2.2421211536647188	0.45249259301516864	2.0303009830270171	0.000e+00	-0.37368685894411979	0.21138225300159344	0.24428055163203397	0.28651218788245586	0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P06	-e3	-1/10	1.0338695291824329	-0.98634385091996279	1.7440108672860473	0.000e+00	-0.17231158819707215	0.26389869707932112	0.24428055163203397	0.085136917135408288	0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P06	+e3	-1/10	2.2421211536647188	1.2477779866556615	1.5910849425469045	5.551e-17	-0.37368685894411979	0.02235922662153992	-0.24428055163203397	0.28651218788245586	-0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P07	-e1	-1/10	5.0265605548574763	6.3023342909699229	3.5583201696459601	0.000e+00	-0.83776009247624605	0.028130116267832354	0.22103418361512953	0.15738520855846438	0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P07	+e1	-1/10	0.57547869787254147	0.068550470983917172	0.44053920340560104	0.000e+00	-0.095913116312090249	0.028130116267832354	-0.22103418361512953	0.15738520855846438	-0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P07	-e2	-1/10	2.2421211536647188	0.45249259301516864	2.0303009830270171	0.000e+00	-0.37368685894411979	0.21138225300159344	-0.24428055163203397	0.28651218788245586	-0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P07	+e2	-1/10	1.0338695291824329	-0.45344356453570278	1.4056220446632555	0.000e+00	-0.17231158819707215	0.20009235581193768	0.24428055163203397	0.085136917135408302	0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P07	-e3	-1/10	1.0338695291824329	-0.98634385091996279	1.7440108672860473	0.000e+00	-0.17231158819707215	0.26389869707932112	-0.24428055163203397	0.085136917135408288	-0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P07	+e3	-1/10	2.2421211536647188	1.2477779866556615	1.5910849425469045	5.551e-17	-0.37368685894411979	0.02235922662153992	0.24428055163203397	0.28651218788245586	0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P08	-e1	-1/10	5.0265605548574763	6.3023342909699229	3.5583201696459601	0.000e+00	-0.83776009247624605	0.028130116267832354	-0.22103418361512953	0.15738520855846438	-0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P08	+e1	-1/10	0.57547869787254147	0.068550470983917172	0.44053920340560104	0.000e+00	-0.095913116312090249	0.028130116267832354	0.22103418361512953	0.15738520855846438	0.11051709180756476	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P08	-e2	-1/10	2.2421211536647188	1.2477779866556615	1.5910849425469045	5.551e-17	-0.37368685894411979	0.02235922662153992	-0.24428055163203397	0.28651218788245586	-0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P08	+e2	-1/10	1.0338695291824329	-0.98634385091996257	1.7440108672860473	0.000e+00	-0.17231158819707215	0.26389869707932112	0.24428055163203397	0.085136917135408302	0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P08	-e3	-1/10	1.0338695291824329	-0.45344356453570278	1.4056220446632555	0.000e+00	-0.17231158819707215	0.20009235581193768	-0.24428055163203397	0.085136917135408288	-0.12214027581601698	0.31038243098342555	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
-1/5	1/4	2	P08	+e3	-1/10	2.2421211536647188	0.45249259301516842	2.0303009830270171	0.000e+00	-0.37368685894411979	0.21138225300159344	0.24428055163203397	0.28651218788245586	0.12214027581601698	0.54563039157494564	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P01	-e1	1/10	3.6425266960535136	3.3027567209232802	2.5811794377020685	1.388e-17	-0.60708778267558561	0.02813011626783235	-0.18096748360719192	-0.038574702463707006	-0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P01	+e1	1/10	8.0936085530384485	16.362381390511938	5.7255337418264567	1.388e-17	-1.3489347588397413	0.02813011626783235	0.18096748360719192	-0.038574702463707006	0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P01	-e2	1/10	0.69193860684107422	-9.0639059467997622	4.3135357804516579	0.000e+00	-0.11532310114017902	0.71428288458149303	-0.24428055163203397	-0.23980584082991324	-0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P01	+e2	1/10	0.36219435270104849	-8.5281031603674311	4.1457678504546527	0.000e+00	-0.060365725450174768	0.68964158757565119	0.24428055163203397	-0.074933713759900406	0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P01	-e3	1/10	0.36219435270104849	-9.3111095127611794	4.3305200351286777	0.000e+00	-0.060365725450174768	0.72049002229359727	-0.24428055163203397	-0.074933713759900406	-0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P01	+e3	1/10	0.69193860684107422	-8.585311277383612	4.2011190878627085	0.000e+00	-0.11532310114017902	0.69542177594659549	0.24428055163203397	-0.23980584082991324	0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P02	-e1	1/10	3.6425266960535136	3.3027567209232802	2.5811794377020685	1.388e-17	-0.60708778267558561	0.02813011626783235	0.18096748360719192	-0.038574702463707006	0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P02	+e1	1/10	8.0936085530384485	16.362381390511938	5.7255337418264567	1.388e-17	-1.3489347588397413	0.02813011626783235	-0.18096748360719192	-0.038574702463707006	-0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P02	-e2	1/10	0.69193860684107422	-8.585311277383612	4.2011190878627085	0.000e+00	-0.11532310114017902	0.69542177594659549	-0.24428055163203397	-0.23980584082991324	-0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P02	+e2	1/10	0.36219435270104849	-9.311109512761174	4.3305200351286777	0.000e+00	-0.060365725450174768	0.72049002229359727	0.24428055163203397	-0.074933713759900406	0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P02	-e3	1/10	0.36219435270104849	-8.5281031603674311	4.1457678504546527	0.000e+00	-0.060365725450174768	0.68964158757565119	-0.24428055163203397	-0.074933713759900406	-0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P02	+e3	1/10	0.69193860684107422	-9.0639059467997587	4.3135357804516579	0.000e+00	-0.11532310114017902	0.71428288458149303	0.24428055163203397	-0.23980584082991324	0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P03	-e1	1/10	3.6425266960535136	3.3027567209232802	2.5811794377020685	1.388e-17	-0.60708778267558561	0.02813011626783235	-0.18096748360719192	-0.038574702463707006	-0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P03	+e1	1/10	8.0936085530384485	16.362381390511938	5.7255337418264567	1.388e-17	-1.3489347588397413	0.02813011626783235	0.18096748360719192	-0.038574702463707006	0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P03	-e2	1/10	0.36219435270104849	-9.311109512761174	4.3305200351286777	0.000e+00	-0.060365725450174768	0.72049002229359727	-0.24428055163203397	-0.074933713759900406	-0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P03	+e2	1/10	0.69193860684107422	-8.585311277383612	4.2011190878627085	0.000e+00	-0.11532310114017902	0.69542177594659549	0.24428055163203397	-0.23980584082991324	0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P03	-e3	1/10	0.36219435270104849	-8.5281031603674311	4.1457678504546527	0.000e+00	-0.060365725450174768	0.68964158757565119	0.24428055163203397	-0.074933713759900406	0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P03	+e3	1/10	0.69193860684107422	-9.0639059467997587	4.3135357804516579	0.000e+00	-0.11532310114017902	0.71428288458149303	-0.24428055163203397	-0.23980584082991324	-0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P04	-e1	1/10	3.6425266960535136	3.3027567209232802	2.5811794377020685	1.388e-17	-0.60708778267558561	0.02813011626783235	0.18096748360719192	-0.038574702463707006	0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P04	+e1	1/10	8.0936085530384485	16.362381390511938	5.7255337418264567	1.388e-17	-1.3489347588397413	0.02813011626783235	-0.18096748360719192	-0.038574702463707006	-0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P04	-e2	1/10	0.36219435270104849	-8.5281031603674311	4.1457678504546527	0.000e+00	-0.060365725450174768	0.68964158757565119	-0.24428055163203397	-0.074933713759900406	-0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P04	+e2	1/10	0.69193860684107422	-9.0639059467997622	4.3135357804516579	0.000e+00	-0.11532310114017902	0.71428288458149303	0.24428055163203397	-0.23980584082991324	0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P04	-e3	1/10	0.36219435270104849	-9.3111095127611794	4.3305200351286777	0.000e+00	-0.060365725450174768	0.72049002229359727	0.24428055163203397	-0.074933713759900406	0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P04	+e3	1/10	0.69193860684107422	-8.585311277383612	4.2011190878627085	0.000e+00	-0.11532310114017902	0.69542177594659549	-0.24428055163203397	-0.23980584082991324	-0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P05	-e1	1/10	3.6425266960535136	3.3027567209232802	2.5811794377020685	1.388e-17	-0.60708778267558561	0.02813011626783235	-0.18096748360719192	-0.038574702463707006	-0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P05	+e1	1/10	8.0936085530384485	16.362381390511938	5.7255337418264567	1.388e-17	-1.3489347588397413	0.02813011626783235	0.18096748360719192	-0.038574702463707006	0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P05	-e2	1/10	0.69193860684107422	-8.585311277383612	4.2011190878627085	0.000e+00	-0.11532310114017902	0.69542177594659549	0.24428055163203397	-0.23980584082991324	0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P05	+e2	1/10	0.36219435270104849	-9.311109512761174	4.3305200351286777	0.000e+00	-0.060365725450174768	0.72049002229359727	-0.24428055163203397	-0.074933713759900406	-0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P05	-e3	1/10	0.69193860684107422	-9.0639059467997587	4.3135357804516579	0.000e+00	-0.11532310114017902	0.71428288458149303	-0.24428055163203397	-0.23980584082991324	-0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P05	+e3	1/10	0.36219435270104849	-8.5281031603674311	4.1457678504546527	0.000e+00	-0.060365725450174768	0.68964158757565119	0.24428055163203397	-0.074933713759900406	0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P06	-e1	1/10	3.6425266960535136	3.3027567209232802	2.5811794377020685	1.388e-17	-0.60708778267558561	0.02813011626783235	0.18096748360719192	-0.038574702463707006	0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P06	+e1	1/10	8.0936085530384485	16.362381390511938	5.7255337418264567	1.388e-17	-1.3489347588397413	0.02813011626783235	-0.18096748360719192	-0.038574702463707006	-0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P06	-e2	1/10	0.69193860684107422	-9.0639059467997622	4.3135357804516579	0.000e+00	-0.11532310114017902	0.71428288458149303	0.24428055163203397	-0.23980584082991324	0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P06	+e2	1/10	0.36219435270104849	-8.5281031603674311	4.1457678504546527	0.000e+00	-0.060365725450174768	0.68964158757565119	-0.24428055163203397	-0.074933713759900406	-0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P06	-e3	1/10	0.69193860684107422	-8.585311277383612	4.2011190878627085	0.000e+00	-0.11532310114017902	0.69542177594659549	-0.24428055163203397	-0.23980584082991324	-0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P06	+e3	1/10	0.36219435270104849	-9.3111095127611794	4.3305200351286777	0.000e+00	-0.060365725450174768	0.72049002229359727	0.24428055163203397	-0.074933713759900406	0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
